0.228516	0.25	inf
0.229492	0.25	-inf
0.230469	0.25	inf
0.231445	0.25	inf
0.242188	0.25	inf
0.243164	0.25	inf
0.244141	0.25	inf
0.245117	0.25	-inf
0.246094	0.25	-inf
0.230469	0.250977	inf
